time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-08T00:06:45.120Z,-18.0346,-178.505,634.34,5.1,mb,,37,3.29,1.15,us,us20008id1,2017-02-08T00:25:15.040Z,"287km SE of Lambasa, Fiji",earthquake,9.5,8.5,0.03,371,reviewed,us,us
2017-02-08T00:06:24.950Z,37.268,141.5451,34.96,4.4,mb,,193,0.848,0.57,us,us20008id2,2017-02-08T00:39:04.040Z,"53km ESE of Namie, Japan",earthquake,8.9,8.5,0.169,10,reviewed,us,us
2017-02-08T00:00:38.190Z,38.8279991,-122.8056641,3.06,0.43,md,6,135,0.005745,0.02,nc,nc72761716,2017-02-08T00:40:03.328Z,"7km W of Cobb, California",earthquake,0.62,1.33,0.13,2,automatic,nc,nc
2017-02-07T23:47:02.560Z,38.847168,-122.8259964,8.44,1.12,md,12,221,0.01133,0.2,nc,nc72761711,2017-02-08T00:18:02.277Z,"9km WNW of Cobb, California",earthquake,2.41,2.57,0.13,4,automatic,nc,nc
2017-02-07T23:40:06.330Z,37.5685,-118.848,6.78,0.59,md,16,246,0.02621,0.04,nc,nc72761701,2017-02-08T00:29:03.289Z,"14km SE of Mammoth Lakes, California",earthquake,0.94,1.14,0.118,12,reviewed,nc,nc
2017-02-07T23:03:14.400Z,37.4003334,-121.7503357,1.88,1.51,md,9,144,0.03112,0.04,nc,nc72761696,2017-02-07T23:20:02.808Z,"6km ENE of East Foothills, California",earthquake,0.34,0.96,0.13,8,automatic,nc,nc
2017-02-07T22:53:29.960Z,39.5215,26.1487,10,4.3,mb,,42,1.343,1.07,us,us20008icm,2017-02-08T00:36:55.040Z,"16km W of Behram, Turkey",earthquake,3.6,2,0.308,5,reviewed,us,us
2017-02-07T22:42:33.277Z,61.741,-148.2227,16.3,1.6,ml,,,,0.99,ak,ak15231378,2017-02-07T22:51:59.036Z,"33km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-07T22:33:38.262Z,61.8529,-147.7911,20.7,2.2,ml,,,,0.7,ak,ak15231369,2017-02-07T22:51:58.777Z,"56km E of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T22:29:43.930Z,48.1338333,-121.8968333,-1.18,1.28,ml,11,74,0.06487,0.37,uw,uw61248891,2017-02-07T22:42:29.520Z,"7km NE of Granite Falls, Washington",explosion,1.12,31.61,0.017,6,reviewed,uw,uw
2017-02-07T22:23:05.050Z,33.5036667,-116.7903333,6.08,0.53,ml,19,59,0.07585,0.11,ci,ci37579407,2017-02-08T20:38:47.368Z,"10km NE of Aguanga, CA",earthquake,0.2,0.6,0.067,11,reviewed,ci,ci
2017-02-07T22:15:10.051Z,61.744,-148.2156,12.6,1.4,ml,,,,0.59,ak,ak15230566,2017-02-07T22:28:08.048Z,"34km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-07T22:03:56.400Z,25.2164,63.2718,25.9,6.3,mww,,28,6.413,0.82,us,us20008ic7,2017-02-08T08:00:20.435Z,"20km WSW of Pasni, Pakistan",earthquake,8.5,3.6,,,reviewed,us,us
2017-02-07T21:49:01.690Z,48.294,-121.883,9.13,0.88,ml,5,114,0.1031,0.06,uw,uw61248886,2017-02-07T22:08:23.140Z,"16km NE of Arlington Heights, Washington",earthquake,0.36,1.19,0.02,4,reviewed,uw,uw
2017-02-07T21:44:50.434Z,62.381,-147.6656,35.1,2.1,ml,,,,0.72,ak,ak15230552,2017-02-07T21:57:08.832Z,"89km NE of Sutton-Alpine, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-02-07T21:35:01.300Z,39.5186,26.1704,17.17,4.3,mb,,39,1.326,0.81,us,us20008ibx,2017-02-08T00:18:14.040Z,"14km WNW of Behram, Turkey",earthquake,4.5,6.7,0.188,8,reviewed,us,us
2017-02-07T21:34:46.007Z,38.3832,-118.8899,11.6,1,ml,6,244.57,0.33,0.1087,nn,nn00577522,2017-02-08T21:48:48.051Z,"27km SW of Hawthorne, Nevada",earthquake,,14.2,0,1,reviewed,nn,nn
2017-02-07T21:29:41.233Z,61.4976,-146.1953,25.7,1.1,ml,,,,0.72,ak,ak15230550,2017-02-07T21:35:41.573Z,"41km NNE of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-07T21:28:28.730Z,37.0813333,-97.8233333,6.43,2.08,ml,14,82,0.0477,0.04,ismpkansas,ismpkansas70220278,2017-02-09T01:58:13.210Z,"19km WNW of Caldwell, Kansas",earthquake,0.2,0.37,0.144,17,reviewed,ismp,ismp
2017-02-07T21:00:55.330Z,39.579,26.1709,10.77,4.5,mb,,32,1.318,0.7,us,us20008ibf,2017-02-07T23:33:38.040Z,"16km NW of Behram, Turkey",earthquake,4.4,4.9,0.096,32,reviewed,us,us
2017-02-07T21:00:43.046Z,63.4898,-147.3117,0,1.4,ml,,,,0.46,ak,ak15229871,2017-02-07T21:11:51.566Z,"82km E of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-07T20:49:28.011Z,38.7004,-118.4492,6.7,0.7,ml,6,179.47,0.092,0.028,nn,nn00577338,2017-02-07T21:13:55.375Z,"24km NE of Hawthorne, Nevada",earthquake,,5.4,0.52,2,reviewed,nn,nn
2017-02-07T20:45:27.820Z,37.5676667,-118.8598333,4.12,1.47,md,21,102,0.03308,0.06,nc,nc72761681,2017-02-07T22:36:01.700Z,"13km SE of Mammoth Lakes, California",earthquake,0.27,0.61,0.161,18,reviewed,nc,nc
2017-02-07T20:40:27.080Z,58.6328,-154.0002,97.8,1.4,ml,,,,0.51,ak,ak15229869,2017-02-07T20:47:11.252Z,"121km N of Larsen Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-07T19:46:23.603Z,64.998,-151.7131,0,1.4,ml,,,,0.42,ak,ak15229188,2017-02-07T19:59:02.527Z,"25km SE of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-07T19:32:24.630Z,38.8248329,-122.8556671,2.36,0.33,md,6,147,0.002867,0.01,nc,nc72761666,2017-02-07T19:48:02.251Z,"10km WNW of The Geysers, California",earthquake,0.62,1.17,0.04,2,automatic,nc,nc
2017-02-07T19:30:00.679Z,38.3719,-118.8834,12.4,1.2,ml,8,211.31,0.321,0.1459,nn,nn00577336,2017-02-07T21:07:43.935Z,"28km SW of Hawthorne, Nevada",earthquake,,9.8,0.09,2,reviewed,nn,nn
2017-02-07T19:15:15.710Z,33.502,-116.792,4.76,0.9,ml,22,75,0.07801,0.09,ci,ci37579295,2017-02-08T20:02:27.399Z,"9km NE of Aguanga, CA",earthquake,0.17,0.78,0.119,18,reviewed,ci,ci
2017-02-07T19:03:53.200Z,33.8536667,-116.8268333,18.23,0.9,ml,25,73,0.1689,0.1,ci,ci37579287,2017-02-08T21:52:22.194Z,"8km SSW of Cabazon, CA",earthquake,0.15,0.49,0.09,21,reviewed,ci,ci
2017-02-07T19:03:41.594Z,67.1239,-145.143,28.9,1.7,ml,,,,0.49,ak,ak15229175,2017-02-07T21:43:00.722Z,"62km N of Fort Yukon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-02-07T19:01:54.947Z,39.6017,-115.8385,2.8,2.4,ml,8,95.21,0.962,0.2521,nn,nn00577315,2017-02-08T09:23:00.929Z,"14km NE of Eureka, Nevada",earthquake,,7.3,0.18,4,reviewed,nn,nn
2017-02-07T18:56:39.129Z,62.3851,-151.471,95.9,1.6,ml,,,,0.48,ak,ak15229172,2017-02-07T19:06:27.175Z,"70km W of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-02-07T18:47:01.925Z,64.9499,-151.694,20.4,2.6,ml,,,,0.86,ak,ak15229164,2017-02-09T16:43:55.040Z,"31km SE of Tanana, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-07T18:46:44.983Z,64.9119,-151.4738,14.9,2.6,ml,,,,0.75,ak,ak15229167,2017-02-09T16:41:43.040Z,"35km SE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T18:28:55.700Z,38.8386667,-122.8285,1.09,0.43,md,12,122,0.005457,0.03,nc,nc72761646,2017-02-09T18:55:03.210Z,"9km WNW of Cobb, California",earthquake,0.39,0.34,0.122,2,reviewed,nc,nc
2017-02-07T18:24:45.637Z,63.2737,-150.4738,120.7,1.2,ml,,,,0.44,ak,ak15228500,2017-02-07T18:37:50.712Z,"77km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-07T18:24:44.470Z,18.9211667,-155.5448333,37.29,3.21,ml,65,250,0.1301,0.12,hv,hv61597066,2017-02-09T16:35:56.040Z,"28km SE of Hawaiian Ocean View, Hawaii",earthquake,0.5,0.8,0.149,35,reviewed,hv,hv
2017-02-07T18:23:18.130Z,61.8766,-150.1311,43.2,1,ml,,,,0.26,ak,ak15228499,2017-02-07T21:35:41.231Z,"15km NNW of Willow, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2017-02-07T18:19:29.800Z,33.4933,134.5731,25.47,4.3,mb,,108,0.628,0.99,us,us20008i9r,2017-02-09T16:34:18.502Z,"45km ENE of Muroto, Japan",earthquake,4.7,7.2,0.119,22,reviewed,us,us
2017-02-07T18:04:43.770Z,34.1381667,-116.8956667,9.62,1.27,ml,28,62,0.05562,0.12,ci,ci37579247,2017-02-08T20:22:05.053Z,"12km S of Big Bear Lake, CA",earthquake,0.18,0.31,0.161,19,reviewed,ci,ci
2017-02-07T18:03:48.100Z,62.9481,-151.3105,116.3,1.4,ml,,,,0.32,ak,ak15228492,2017-02-07T18:12:30.837Z,"92km NW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-07T17:52:16.777Z,59.9159,-153.6225,124.2,3.4,ml,,,,0.82,ak,ak15228469,2017-02-09T16:27:43.040Z,"77km E of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-07T17:32:06.320Z,44.7785,-112.9453333,8.82,1.29,ml,7,169,0.084,0.04,mb,mb80198724,2017-02-08T16:04:12.390Z,"32km WNW of Lima, Montana",earthquake,0.85,0.6,0.077,2,reviewed,mb,mb
2017-02-07T17:30:48.840Z,-43.218,-74.4529,15.17,4.1,mb,,202,0.586,0.81,us,us20008i9m,2017-02-09T16:05:38.040Z,"68km W of Puerto Quellon, Chile",earthquake,3,6.1,0.261,4,reviewed,us,us
2017-02-07T17:21:47.070Z,-8.4474,113.1099,140.01,5.2,mb,,49,1.031,1.26,us,us20008i9k,2017-02-09T16:00:10.989Z,"21km SE of Tegalrejo, Indonesia",earthquake,6.6,4.9,0.056,106,reviewed,us,us
2017-02-07T17:18:34.020Z,51.1338,-174.5737,58.24,3.9,mb,,216,1.335,0.68,us,us20008i9j,2017-02-09T15:33:11.040Z,"120km SSW of Atka, Alaska",earthquake,7.2,24.1,0.064,64,reviewed,us,us
2017-02-07T17:02:36.074Z,38.4002,-118.9045,16.9,1,ml,7,200.48,0.347,0.1737,nn,nn00577309,2017-02-07T18:17:59.216Z,"28km WSW of Hawthorne, Nevada",earthquake,,6.2,0.02,2,reviewed,nn,nn
2017-02-07T16:54:39.416Z,64.7625,-149.3195,24.9,1,ml,,,,0.27,ak,ak15227797,2017-02-07T17:06:12.547Z,"22km NNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-07T16:34:55.100Z,17.8495,-65.6836,10,2.2,Md,4,291.6,0.27578279,0.2,pr,pr17038004,2017-02-07T20:28:12.894Z,"26km SE of Emajagua, Puerto Rico",earthquake,1.4,2,0,3,reviewed,pr,pr
2017-02-07T16:27:12.576Z,53.4829,-167.0219,70.4,1.6,ml,,,,0.29,ak,ak15227794,2017-02-07T21:27:51.444Z,"54km SW of Unalaska, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-02-07T16:21:16.230Z,34.1341667,-116.8975,8.16,1.24,ml,46,31,0.05153,0.15,ci,ci37579199,2017-02-08T21:20:21.855Z,"12km S of Big Bear Lake, CA",earthquake,0.15,0.34,0.117,23,reviewed,ci,ci
2017-02-07T16:19:20.200Z,18.0375,-67.8544,111,3.4,Md,12,324,0.70966907,0.46,pr,pr17038003,2017-02-07T20:03:06.997Z,"70km W of Puerto Real, Puerto Rico",earthquake,4.1,2.2,0,8,reviewed,pr,pr
2017-02-07T16:04:43.950Z,38.7523333,-122.7328333,-0.28,0.95,md,4,171,0.0242,0.01,nc,nc72761631,2017-02-09T04:13:02.295Z,"3km SE of The Geysers, California",earthquake,0.82,2.03,0.355,2,reviewed,nc,nc
2017-02-07T16:03:35.781Z,39.6066,-119.7871,6.6,1.6,ml,21,131.25,0.045,0.2025,nn,nn00577278,2017-02-07T16:25:03.437Z,"1km NW of Sun Valley, Nevada",earthquake,,1,1.46,5,reviewed,nn,nn
2017-02-07T16:00:19.060Z,34.1358333,-116.902,8.38,1.38,ml,58,32,0.05069,0.14,ci,ci37579183,2017-02-08T20:47:40.845Z,"12km S of Big Bear Lake, CA",earthquake,0.12,0.29,0.115,39,reviewed,ci,ci
2017-02-07T15:48:15.618Z,60.3152,-146.7812,36.3,1.8,ml,,,,0.72,ak,ak15227132,2017-02-07T16:00:36.891Z,"61km WSW of Cordova, Alaska",earthquake,,4.2,,,automatic,ak,ak
2017-02-07T15:36:50.801Z,38.3795,-118.874,14.9,1.6,ml,12,137.75,0.317,0.1438,nn,nn00577273,2017-02-07T16:09:23.890Z,"27km SW of Hawthorne, Nevada",earthquake,,4.4,0.09,3,reviewed,nn,nn
2017-02-07T15:33:01.843Z,37.2186,-116.7439,6.9,0.3,ml,8,208.58,0.077,0.2194,nn,nn00577307,2017-02-07T18:11:37.386Z,"34km N of Beatty, Nevada",earthquake,,2.6,0.32,5,reviewed,nn,nn
2017-02-07T14:54:53.965Z,64.6145,-149.4374,20.3,0,ml,,,,0.39,ak,ak15227126,2017-02-07T21:11:51.791Z,"15km WNW of North Nenana, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-02-07T14:52:53.009Z,39.6013,-119.7892,5.8,1.2,ml,11,147.01,0.041,0.1647,nn,nn00577304,2017-02-07T18:02:01.785Z,"1km WNW of Sun Valley, Nevada",earthquake,,1.5,0.19,2,reviewed,nn,nn
2017-02-07T14:50:53.560Z,38.8068352,-122.8016663,0.73,1.03,md,12,120,0.005099,0.03,nc,nc72761601,2017-02-07T15:05:04.561Z,"5km NW of The Geysers, California",earthquake,0.25,0.51,0.07,3,automatic,nc,nc
2017-02-07T14:44:46.178Z,39.5975,-119.7619,9.5,0.8,ml,4,159.31,0.054,0.2095,nn,nn00577299,2017-02-07T17:49:18.559Z,"1km E of Sun Valley, Nevada",earthquake,,5,0,1,reviewed,nn,nn
2017-02-07T14:34:22.934Z,59.3536,-153.5317,5.1,1,ml,,,,0.19,ak,ak15227117,2017-02-07T14:47:12.510Z,"89km ESE of Old Iliamna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-02-07T14:26:38.760Z,-56.3917,-25.8834,10,5.1,mb,,70,18.136,0.63,us,us20008i84,2017-02-07T15:47:42.040Z,"87km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14.6,1.9,0.071,64,reviewed,us,us
2017-02-07T14:21:07.300Z,17.8882,-65.6061,16,2.1,Md,4,280.8,0.21290072,0.05,pr,pr17038002,2017-02-07T15:57:18.403Z,"27km SSW of Esperanza, Puerto Rico",earthquake,0.9,0.7,0,4,reviewed,pr,pr
2017-02-07T14:20:06.095Z,38.3996,-118.8815,11.5,1.2,ml,5,276.32,0.331,0.0873,nn,nn00577294,2017-02-08T02:35:51.254Z,"26km WSW of Hawthorne, Nevada",earthquake,,7.9,0.09,2,reviewed,nn,nn
2017-02-07T14:06:25.100Z,18.6425,-66.0429,63,2.5,Md,4,313.2,0.40873345,0.03,pr,pr17038001,2017-02-07T15:47:22.628Z,"20km NNE of San Juan, Puerto Rico",earthquake,1.8,1.7,0,3,reviewed,pr,pr
2017-02-07T13:58:16.273Z,62.4834,-153.3013,0,1.6,ml,,,,0.51,ak,ak15226460,2017-02-07T14:09:19.109Z,"128km ESE of McGrath, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T13:43:23.380Z,19.5281667,-155.688,11.297,1.38,md,22,140,0.02749,0.12,hv,hv61596831,2017-02-07T20:52:59.190Z,"20km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.49,0.131,12,reviewed,hv,hv
2017-02-07T13:38:56.790Z,38.8073349,-122.8054962,1.53,1.28,md,5,209,0.007989,0,nc,nc72761581,2017-02-07T13:53:02.413Z,"5km NW of The Geysers, California",earthquake,0.92,1.32,0.49,2,automatic,nc,nc
2017-02-07T13:31:36.384Z,61.7498,-151.2829,66.7,1.5,ml,,,,0.8,ak,ak15226457,2017-02-07T13:44:10.383Z,"65km W of Willow, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-07T13:11:51.230Z,19.1735,-155.1578333,45.91,1.97,md,22,241,0.1868,0.08,hv,hv61596821,2017-02-07T19:36:25.050Z,"29km SSE of Volcano, Hawaii",earthquake,0.96,1,0.057,10,reviewed,hv,hv
2017-02-07T13:07:12.560Z,62.334,-149.0053,19.4,2,ml,,,,0.83,ak,ak15225798,2017-02-07T13:20:23.019Z,"47km ENE of Y, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-07T13:03:18.560Z,41.4939,142.1255,61.25,4.2,mb,,132,0.931,0.87,us,us20008i6m,2017-02-07T14:22:23.040Z,"79km ENE of Mutsu, Japan",earthquake,4.2,9.1,0.121,19,reviewed,us,us
2017-02-07T12:49:44.525Z,60.277,-150.8714,74.5,1.8,ml,,,,0.56,ak,ak15225792,2017-02-07T13:05:46.040Z,"25km SSE of Soldotna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-07T12:37:30.309Z,62.1137,-150.8814,69.5,2,ml,,,,0.88,ak,ak15225785,2017-02-07T12:45:02.723Z,"46km WSW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-07T12:34:27.340Z,37.577,-118.9218333,6.76,0.75,md,6,202,0.03543,0.04,nc,nc72761571,2017-02-07T17:53:03.018Z,"9km SSE of Mammoth Lakes, California",earthquake,1.54,0.81,0.155,5,reviewed,nc,nc
2017-02-07T12:23:23.720Z,-21.7997,-179.399,589.03,4.9,mb,,46,4.693,0.85,us,us20008i6g,2017-02-07T13:14:57.040Z,"146km SSW of Ndoi Island, Fiji",earthquake,10.2,6.1,0.036,243,reviewed,us,us
2017-02-07T12:14:10.987Z,38.3627,-118.9118,6.5,1.2,ml,9,138.18,0.317,0.1621,nn,nn00577256,2017-02-08T02:35:19.212Z,"30km SW of Hawthorne, Nevada",earthquake,,3.9,0.16,3,reviewed,nn,nn
2017-02-07T12:14:09.541Z,57.0395,-157.7349,2.9,2.1,ml,,,,0.82,ak,ak15225776,2017-02-07T12:24:29.344Z,"107km NE of Chignik Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-07T11:41:35.650Z,60.6799,-151.7224,98.1,1.4,ml,,,,0.84,ak,ak15225125,2017-02-07T11:54:46.067Z,"23km W of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2017-02-07T11:41:14.221Z,38.3847,-118.9074,8.6,1.2,ml,7,190.22,0.337,0.1106,nn,nn00577290,2017-02-08T02:35:46.726Z,"29km WSW of Hawthorne, Nevada",earthquake,,41.7,0.23,3,reviewed,nn,nn
2017-02-07T11:29:38.040Z,33.4981667,-116.7905,5.65,0.69,ml,34,39,0.08044,0.12,ci,ci37579103,2017-02-08T21:04:52.967Z,"9km NE of Aguanga, CA",earthquake,0.13,0.55,0.136,20,reviewed,ci,ci
2017-02-07T11:27:00.975Z,64.9537,-146.9676,14.4,0.8,ml,,,,0.48,ak,ak15225120,2017-02-07T11:41:10.543Z,"28km NE of North Pole, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T11:07:14.900Z,33.7051667,-117.4533333,1.81,0.32,ml,6,148,0.0604,0.03,ci,ci37389501,2017-02-08T20:38:11.980Z,"12km WNW of Lake Elsinore, CA",earthquake,0.23,0.52,0.268,3,reviewed,ci,ci
2017-02-07T11:07:14.890Z,33.524,-116.5698333,2.84,0.14,ml,16,125,0.0395,0.14,ci,ci37579095,2017-02-08T19:36:16.897Z,"10km ESE of Anza, CA",earthquake,0.24,0.5,0.13,5,reviewed,ci,ci
2017-02-07T11:04:01.940Z,36.8657,140.353,48.54,4.4,mb,,127,1.756,1,us,us20008i67,2017-02-08T05:59:20.494Z,"10km N of Daigo, Japan",earthquake,7.4,8,0.107,25,reviewed,us,us
2017-02-07T11:03:31.010Z,63.0276,-150.4468,92.1,1.8,ml,,,,0.52,ak,ak15225107,2017-02-07T11:15:32.039Z,"80km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-07T10:20:31.190Z,37.4695,-118.778,0.34,1.1,md,24,130,0.127,0.06,nc,nc72761556,2017-02-07T17:31:02.995Z,"26km SE of Mammoth Lakes, California",earthquake,0.32,31.61,0.232,17,reviewed,nc,nc
2017-02-07T10:16:00.330Z,38.4342,-118.9331,8.6,1,ml,10,144.46,0.376,0.1754,nn,nn00577255,2017-02-08T02:35:17.585Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.1,0.16,2,reviewed,nn,nn
2017-02-07T10:15:54.700Z,35.5628333,-118.3231667,1.09,1.44,ml,15,113,0.1341,0.17,ci,ci37579087,2017-02-08T20:30:47.429Z,"15km ESE of Lake Isabella, CA",earthquake,0.33,0.6,0.148,24,reviewed,ci,ci
2017-02-07T09:48:15.210Z,33.4891667,-116.4255,8.15,0.53,ml,22,101,0.03414,0.17,ci,ci37579079,2017-02-08T21:15:47.329Z,"22km SSW of La Quinta, CA",earthquake,0.27,0.68,0.099,12,reviewed,ci,ci
2017-02-07T09:44:07.610Z,33.9913333,-116.9976667,14.04,1.91,ml,71,34,0.0712,0.2,ci,ci37579071,2017-02-08T19:31:35.165Z,"5km E of Calimesa, CA",earthquake,0.2,0.45,0.189,25,reviewed,ci,ci
2017-02-07T09:10:02.055Z,36.814,-115.9943,8.3,0.2,ml,19,160.36,0.086,0.1605,nn,nn00577254,2017-02-08T02:35:15.763Z,"67km N of Pahrump, Nevada",earthquake,,1.5,,,reviewed,nn,nn
2017-02-07T08:51:51.310Z,38.8243332,-122.8600006,2.13,1.64,md,12,72,0.004032,0.06,nc,nc72761536,2017-02-07T09:08:01.882Z,"10km WNW of The Geysers, California",earthquake,0.36,0.62,0.26,5,automatic,nc,nc
2017-02-07T08:41:48.270Z,48.599,-123.0575,14,1.16,ml,9,89,0.06071,0.14,uw,uw61248866,2017-02-07T18:48:58.810Z,"7km NNW of Friday Harbor, Washington",earthquake,0.37,0.84,0.203,3,reviewed,uw,uw
2017-02-07T08:17:12.460Z,38.8441658,-122.8219986,4.65,1.53,md,15,93,0.01191,0.3,nc,nc72761531,2017-02-07T08:56:07.860Z,"8km WNW of Cobb, California",earthquake,1.15,1.76,0.24,7,automatic,nc,nc
2017-02-07T08:16:23.940Z,61.6957,-148.1893,12.7,0.7,ml,,,,0.2,ak,ak15223810,2017-02-07T08:20:58.512Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-07T07:57:33.080Z,47.423,-122.7395,14.82,1.36,ml,14,113,0.08228,0.14,uw,uw61248861,2017-02-07T18:28:41.320Z,"7km ESE of Belfair, Washington",earthquake,0.44,0.73,0.167,6,reviewed,uw,uw
2017-02-07T07:50:50.620Z,38.8033333,-122.8353348,5.29,1.58,md,9,176,0.02812,0.1,nc,nc72761526,2017-02-07T08:36:03.815Z,"7km WNW of The Geysers, California",earthquake,0.88,1.49,0.23,3,automatic,nc,nc
2017-02-07T07:49:02.421Z,64.6412,-149.1443,16.4,1.5,ml,,,,0.92,ak,ak15223170,2017-02-07T08:08:34.727Z,"7km NNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-02-07T07:39:14.550Z,38.8036667,-122.7911667,1.42,3.24,ml,63,29,0.005375,0.08,nc,nc72761506,2017-02-10T07:48:40.771Z,"4km NW of The Geysers, California",earthquake,0.1,0.13,0.155,37,reviewed,nc,nc
2017-02-07T07:30:03.250Z,36.0845,-117.7023333,2.07,1.7,ml,22,89,0.07811,0.12,ci,ci37579063,2017-02-08T20:39:15.672Z,"22km ENE of Coso Junction, CA",earthquake,0.15,0.27,0.112,22,reviewed,ci,ci
2017-02-07T07:21:32.660Z,31.3103,131.6547,38.06,4.4,mb,,147,1.046,0.57,us,us20008i3q,2017-02-07T07:37:31.040Z,"42km SE of Nichinan, Japan",earthquake,8.8,9.2,0.163,11,reviewed,us,us
2017-02-07T07:16:21.590Z,36.082,-117.701,2.32,1.14,ml,15,87,0.07696,0.11,ci,ci37579055,2017-02-08T21:34:34.769Z,"23km E of Coso Junction, CA",earthquake,0.17,0.31,0.076,10,reviewed,ci,ci
2017-02-07T07:14:08.630Z,32.7095,-116.8686667,18.2,1.46,ml,22,85,0.06739,0.14,ci,ci37579047,2017-02-08T19:29:39.190Z,"1km SE of Jamul, CA",earthquake,0.32,0.52,0.277,29,reviewed,ci,ci
2017-02-07T07:13:27.530Z,36.4258,-96.9217,6.28,2.9,mb_lg,,69,0.02,0.46,us,us20008i3m,2017-02-07T12:30:49.780Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,2.8,0.086,35,reviewed,us,us
2017-02-07T07:07:45.680Z,33.8025,-116.9331667,9.13,1.52,ml,67,36,0.02943,0.16,ci,ci37579039,2017-02-08T20:49:05.718Z,"3km NE of San Jacinto, CA",earthquake,0.13,0.36,0.154,46,reviewed,ci,ci
2017-02-07T07:02:41.284Z,38.3667,-118.8995,13.9,1.3,ml,12,104.31,0.318,0.1113,nn,nn00577251,2017-02-08T02:35:12.425Z,"29km SW of Hawthorne, Nevada",earthquake,,3.2,0.04,2,reviewed,nn,nn
2017-02-07T07:00:34.990Z,35.9843333,-120.1058333,7.33,1.9,md,29,195,0.1958,0.13,nc,nc72761496,2017-02-09T23:27:03.769Z,"3km SE of Avenal, California",earthquake,0.73,0.99,0.131,22,reviewed,nc,nc
2017-02-07T06:56:09.705Z,59.8911,-153.0896,119.7,2.7,ml,,,,0.67,ak,ak15223152,2017-02-07T07:15:06.293Z,"68km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T06:54:28.080Z,19.4723333,-155.6571667,3.615,1.21,md,29,75,0.05349,0.19,hv,hv61596321,2017-02-07T20:59:36.160Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,1.49,0.125,13,reviewed,hv,hv
2017-02-07T06:44:41.200Z,35.9778333,-120.1033333,6.51,1.51,md,17,248,0.1961,0.05,nc,nc72761491,2017-02-09T04:35:02.335Z,"3km SE of Avenal, California",earthquake,0.56,1.61,0.098,11,reviewed,nc,nc
2017-02-07T06:39:12.860Z,36.1214,-97.0086,4.77,1.8,ml,,43,0.095,0.14,us,us20008i3h,2017-02-07T22:56:17.040Z,"4km E of Stillwater, Oklahoma",earthquake,0.7,4,0.055,44,reviewed,us,us
2017-02-07T06:36:07.280Z,33.9993333,-117.2036667,16.14,1.09,ml,20,108,0.05783,0.2,ci,ci37579023,2017-02-08T20:40:15.138Z,"7km SSW of Redlands, CA",earthquake,0.39,0.82,0.212,29,reviewed,ci,ci
2017-02-07T06:32:51.680Z,63.3139,-145.3077,0,1.4,ml,,,,0.5,ak,ak15222521,2017-02-07T06:44:33.045Z,"62km S of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
